WARNING: [vitis-run 60-2507] Dispatch failed to load the system diagram library librdi_system_diagram. Diagrams will not be produced.
  **** HLS Build v2025.1 6135595
INFO: [HLS 200-2005] Using work_dir /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls 
INFO: [HLS 200-2176] Writing Vitis IDE component file /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls/vitis-comp.json
INFO: [HLS 200-10] Creating and opening component '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls'.
INFO: [HLS 200-1505] Using default flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2025.1%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-2174] Applying component config ini file /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.hpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(8)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.hpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(9)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/top.hpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(10)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/top.hpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.hpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(11)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.hpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(12)
INFO: [HLS 200-10] Adding design file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp' to the project
INFO: [HLS 200-1465] Applying config ini 'tb.file=/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_tb.cpp' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(13)
INFO: [HLS 200-10] Adding test bench file '/home/luka/Scripting/ELEC_498-Capstone-LiteLM/HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_tb.cpp' to the project
INFO: [HLS 200-1465] Applying config ini 'syn.top=scheduler_hls' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(7)
INFO: [HLS 200-1465] Applying config ini 'flow_target=vivado' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(4)
INFO: [HLS 200-1505] Using flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2025.1%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying config ini 'part=xck26-sfvc784-2LV-c' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(1)
INFO: [HLS 200-1611] Setting target device to 'xck26-sfvc784-2LV-c'
INFO: [HLS 200-1465] Applying config ini 'clock=10ns' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(14)
INFO: [SYN 201-201] Setting up clock 'default' with a period of 10ns.
INFO: [HLS 200-1465] Applying config ini 'package.output.format=ip_catalog' from /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/hls_config.cfg(5)
INFO: [HLS 200-2176] Writing Vitis IDE component file /home/luka/Scripting/ELEC_498-Capstone-LiteLM/vitis_simulations/Top_Module/Scheduler_FSM_Control_Mem_Interface/scheduler_hls/vitis-comp.json
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch CLANG as the compiler.
INFO: [HLS 200-2036] Building debug C Simulation binaries
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_tb.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  Busy     | State            | CmpStart   CmpReady   CmpDone    CmpOp      | Heads{idx:ph/cr/cs/cd/op/wlR/addr/qd/wlD}
1144     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1145     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1146     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1147     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1148     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1149     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1150     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1151     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1152     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1153     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1154     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1155     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1156     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1157     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1158     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1159     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1160     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1161     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1162     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1163     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1164     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1165     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1166     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1167     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1168     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1169     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1170     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1171     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1172     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1173     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1174     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1175     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1176     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1177     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1178     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1179     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1180     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1181     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1182     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1183     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1184     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1185     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1186     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1187     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1188     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1189     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1190     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1191     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1192     1      1  ERROR: DONE never asserted
ERROR: FSM did not return to IDLE after DONE
ERROR: ATT_SCORES compute op never issued
ERROR: CONCAT compute op never issued
    -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1193     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1194     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1195     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1196     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
1197     1      1      -        | S_IDLE           | -          1          -          -          | 0:IDLE   -  -  -  -        -  -      -  -             1:IDLE   -  -  -  -        -  -      -  -             2:IDLE   -  -  -  -        -  -      -  -             3:IDLE   -  -  -  -        -  -      -  -             
